id,is_contractor
5ee167a5-0d4b-4eb9-afd9-e785c7160bfd,FALSE
14361928-e5da-49ed-b5f4-627598dc1ab8,FALSE
f03ae79e-24b3-444b-86b2-a10a2f346902,FALSE
4a18261c-9d5e-4284-9a47-0cb7a578fef0,FALSE
4bacd572-9f19-4a2a-8426-ebc016296dcc,FALSE
1f8bb7cd-a938-401b-942d-69f3348b5717,TRUE
72487701-68f6-4152-a877-dca41c30271a,TRUE
982e2776-2946-4898-8089-3c0f7d18d99e,FALSE
8a976a33-fdc9-4676-8e79-35bef47e1d4e,FALSE
482356af-4a71-41ac-bfb3-3e984ced299d,TRUE
d8235c28-c358-458a-bac2-c603204cede5,TRUE
ac4987d9-f878-48ee-9915-55e29ba96592,FALSE
1214dbfd-bbfc-4b42-bc6d-a56ca16c4766,FALSE
213dfa8e-8444-4f8b-a79e-d7ba558c8903,FALSE
17c62e79-531c-4b60-bfa6-134ae2e72989,FALSE
07c0ba90-20d3-4c5b-a7d5-74e3d9cec069,FALSE
081663cb-61a2-4406-ac3f-51c67441eb96,FALSE
8b56e633-0ee2-42ed-a066-e55ad7dfac8f,FALSE
3575c6d4-02fb-47f9-903e-0fe5d61f2313,FALSE
030889fb-a332-4d0c-ae8c-f0cadc5afa00,FALSE
e5ca894f-bf2a-4b2b-8025-e1b896962cfa,FALSE
9ad7ff2e-c2e3-413a-8131-712374b80d02,FALSE
e1bc9e1c-b76d-4576-815d-953aa20f111a,TRUE
9177e334-83f7-41e0-99bc-2b8108cabd68,FALSE
4a37bc5d-5bff-4fa2-888d-2a0bf50dc710,TRUE
605e718e-eb65-453f-9370-e0f384558ecc,FALSE
cfbd17c8-74f0-438a-85e1-68e3ceb18625,FALSE
c5db10f0-3b37-46fa-b27a-03f2bf299d57,FALSE
eb619486-1373-4dd2-99e7-6a910cd8c678,FALSE
b737a18d-7122-4325-8e71-864dc28ae973,FALSE
4d9d2b97-d778-4958-ab82-f0727a6c03bf,FALSE
64ba9bd6-7cb2-4daf-977d-06facd9a7ffd,FALSE
f118d0a1-a3f8-4d10-8305-fe1e8bd2502d,FALSE
370de825-c49f-4575-8f33-4ca547a07765,FALSE
257a1600-9856-45be-8fa4-17bb7190e849,TRUE
0d3c3305-5c9d-481d-8a6d-165e151cc373,TRUE
8b73ff6f-0b1f-46dc-ba28-852fb89be9be,TRUE
57704ad9-7850-4034-9ab1-b6c5d56ec6a7,TRUE
cc5631f2-1b81-4d1c-aae6-46474e5a6edf,FALSE
92315bb5-6227-42ef-9ba7-350b9965978d,FALSE
a5ae9d37-3cf2-415a-96dc-ec61db8d07b4,FALSE
7973af5b-6f85-461a-a884-ceaccaf4998a,FALSE
0d7edc89-48fa-46b2-8c87-9afe17197d43,FALSE
04edd2e6-ef61-40de-b439-e627a94838be,FALSE
763676af-4dbf-441b-82d1-1f7e91ae954a,FALSE
976dc2f1-eeb0-4a52-88ba-abfd71b8e910,FALSE
24979ab9-b709-4b22-b4e7-dc53aed54eef,FALSE
f4fa8e2c-9292-4cf7-a174-689b414d23c5,FALSE
59e91d24-6b7f-407f-a973-7a1b4151aa83,FALSE
c7ac634c-a830-49a5-a37b-c6a7bc717686,TRUE
2b8e85ad-42e1-4671-8951-17e7c0e0dbb5,FALSE
9cf0fc2d-682c-4738-898d-ab5cbd44ee18,FALSE
a7d565a5-e240-4331-9dec-248386edd482,FALSE
c234c183-042c-415b-8300-8c7b906d9bfe,FALSE
6017999f-a5f1-4448-b10a-eb614d034f01,FALSE
7650e1da-d916-478b-bcf0-399c94e6a6c7,FALSE
aba4e933-6b35-4e30-8e3c-498f27ce51c1,TRUE
e29b268f-6986-4032-997d-015e4c3b5626,FALSE
4b0bd298-b52a-4962-9efd-948e215748a5,FALSE
f65e9419-927b-4f50-9e6c-f651581090c6,FALSE
0e8c3703-23bf-4e1f-bd02-a01553d89637,FALSE
5cc27785-4d93-4518-bd39-3bcb8240641a,FALSE
7ef46ddc-e238-4147-b2d6-c13ee4a218ad,FALSE
0ec676b4-d812-40f5-b0d0-345573261b7a,FALSE
f30e3a36-11e3-4b52-b9b8-445b834eaede,TRUE
